issue_id,request_id,unit_id,issue_date,exact_match
BI0019357,BR0005104,BU0002702,2017-11-29,No
BI0019358,BR0013819,BU0033967,2017-11-29,Yes
BI0019359,BR0026471,BU0011797,2017-11-29,Yes
BI0019360,BR0026472,BU0019278,2017-11-29,Yes
BI0019361,BR0026472,BU0036107,2017-11-29,Yes
BI0019362,BR0005105,BU0032958,2017-11-30,Yes
BI0019363,BR0005105,BU0023416,2017-11-30,No
BI0019364,BR0013820,BU0016820,2017-11-30,Yes
BI0019365,BR0018620,BU0008820,2017-11-30,Yes
BI0019366,BR0026473,BU0027661,2017-11-30,Yes
BI0019367,BR0005106,BU0007900,2017-12-01,Yes
BI0019368,BR0005106,BU0007901,2017-12-01,Yes
BI0019369,BR0026474,BU0003893,2017-12-01,Yes
BI0019370,BR0026475,BU0013242,2017-12-01,Yes
BI0019371,BR0026475,BU0018552,2017-12-01,Yes
BI0019372,BR0013821,BU0027211,2017-12-01,Yes
BI0019373,BR0018621,BU0025558,2017-12-01,Yes
BI0019374,BR0018622,BU0028444,2017-12-02,Yes
BI0019375,BR0005107,BU0024506,2017-12-02,Yes
BI0019376,BR0005108,BU0012719,2017-12-02,Yes
BI0019377,BR0013822,BU0027212,2017-12-02,Yes
BI0019378,BR0013822,BU0038426,2017-12-02,Yes
BI0019379,BR0013822,BU0004988,2017-12-02,Yes
BI0019380,BR0026476,BU0023551,2017-12-02,Yes
BI0019381,BR0026476,BU0038131,2017-12-02,Yes
BI0019382,BR0026477,BU0006569,2017-12-02,Yes
BI0019383,BR0026479,BU0025317,2017-12-03,Yes
BI0019384,BR0005109,BU0014266,2017-12-03,Yes
BI0019385,BR0005109,BU0022771,2017-12-03,Yes
BI0019386,BR0013823,BU0023454,2017-12-03,Yes
BI0019387,BR0005110,BU0023468,2017-12-04,Yes
BI0019388,BR0005110,BU0035370,2017-12-04,Yes
BI0019389,BR0026481,BU0001916,2017-12-04,Yes
BI0019390,BR0013824,BU0005223,2017-12-04,Yes
BI0019391,BR0018623,BU0018204,2017-12-04,Yes
BI0019392,BR0026482,BU0003273,2017-12-04,Yes
BI0019393,BR0026483,BU0041498,2017-12-04,Yes
BI0019394,BR0013825,BU0013909,2017-12-05,Yes
BI0019395,BR0005111,BU0009334,2017-12-05,No
BI0019396,BR0005112,BU0032347,2017-12-05,Yes
BI0019397,BR0026484,BU0041499,2017-12-05,Yes
BI0019398,BR0026485,BU0002866,2017-12-05,Yes
BI0019399,BR0026485,BU0038881,2017-12-05,Yes
BI0019400,BR0005114,BU0003405,2017-12-06,Yes
BI0019401,BR0026486,BU0028610,2017-12-06,Yes
BI0019402,BR0026486,BU0039889,2017-12-06,Yes
BI0019403,BR0026486,BU0037540,2017-12-06,No
BI0019404,BR0005113,BU0018019,2017-12-06,Yes
BI0019405,BR0005113,BU0022425,2017-12-06,Yes
BI0019406,BR0005115,BU0029860,2017-12-06,No
BI0019407,BR0013826,BU0029020,2017-12-06,Yes
BI0019408,BR0018624,BU0021147,2017-12-06,Yes
BI0019409,BR0026487,BU0003309,2017-12-07,Yes
BI0019410,BR0013827,BU0038180,2017-12-07,Yes
BI0019411,BR0018625,BU0002990,2017-12-07,Yes
BI0019412,BR0005116,BU0039764,2017-12-07,Yes
BI0019413,BR0005117,BU0000968,2017-12-07,Yes
BI0019414,BR0026488,BU0006714,2017-12-07,Yes
BI0019415,BR0013828,BU0035913,2017-12-08,Yes
BI0019416,BR0026489,BU0009692,2017-12-08,Yes
BI0019417,BR0026489,BU0010618,2017-12-08,Yes
BI0019418,BR0005118,BU0002535,2017-12-08,Yes
BI0019419,BR0005118,BU0040880,2017-12-08,Yes
BI0019420,BR0018626,BU0038007,2017-12-08,Yes
BI0019421,BR0005119,BU0023040,2017-12-09,Yes
BI0019422,BR0005119,BU0029779,2017-12-09,Yes
BI0019423,BR0018627,BU0038008,2017-12-09,Yes
BI0019424,BR0013829,BU0034802,2017-12-09,Yes
BI0019425,BR0026491,BU0010619,2017-12-09,Yes
BI0019426,BR0026492,BU0012148,2017-12-09,Yes
BI0019427,BR0005120,BU0035448,2017-12-10,Yes
BI0019428,BR0005120,BU0038258,2017-12-10,Yes
BI0019429,BR0013830,BU0026325,2017-12-10,Yes
BI0019430,BR0018628,BU0020690,2017-12-10,Yes
BI0019431,BR0026493,BU0038987,2017-12-10,Yes
BI0019432,BR0026493,BU0014011,2017-12-10,Yes
BI0019433,BR0005121,BU0038259,2017-12-11,Yes
BI0019434,BR0005121,BU0040810,2017-12-11,Yes
BI0019435,BR0013831,BU0032971,2017-12-11,Yes
BI0019436,BR0018629,BU0040111,2017-12-11,Yes
BI0019437,BR0005122,BU0031357,2017-12-12,Yes
BI0019438,BR0005122,BU0010573,2017-12-12,Yes
BI0019439,BR0013832,BU0003904,2017-12-12,Yes
BI0019440,BR0018630,BU0040112,2017-12-12,Yes
BI0019441,BR0026495,BU0041643,2017-12-12,Yes
BI0019442,BR0026495,BU0000095,2017-12-12,Yes
BI0019443,BR0005124,BU0028383,2017-12-13,Yes
BI0019444,BR0005123,BU0010636,2017-12-13,Yes
BI0019445,BR0013833,BU0005264,2017-12-13,Yes
BI0019446,BR0018631,BU0040997,2017-12-13,Yes
BI0019447,BR0026496,BU0006855,2017-12-13,Yes
BI0019448,BR0026496,BU0009645,2017-12-13,Yes
BI0019449,BR0026497,BU0010020,2017-12-14,Yes
BI0019450,BR0005125,BU0014564,2017-12-14,Yes
BI0019451,BR0005126,BU0011095,2017-12-14,Yes
BI0019452,BR0013834,BU0006219,2017-12-14,Yes
BI0019453,BR0013834,BU0032876,2017-12-14,Yes
BI0019454,BR0013834,BU0032877,2017-12-14,Yes
BI0019455,BR0018632,BU0037946,2017-12-14,Yes
BI0019456,BR0026498,BU0037299,2017-12-14,Yes
BI0019457,BR0005128,BU0034618,2017-12-15,Yes
BI0019458,BR0013835,BU0032887,2017-12-15,Yes
BI0019459,BR0005127,BU0034942,2017-12-15,Yes
BI0019460,BR0018633,BU0009020,2017-12-15,No
BI0019461,BR0026499,BU0009821,2017-12-15,Yes
BI0019462,BR0026500,BU0024428,2017-12-15,Yes
BI0019463,BR0005129,BU0013670,2017-12-16,Yes
BI0019464,BR0005129,BU0013671,2017-12-16,Yes
BI0019465,BR0013836,BU0000533,2017-12-16,Yes
BI0019466,BR0026501,BU0028033,2017-12-16,Yes
BI0019467,BR0026501,BU0017503,2017-12-16,Yes
BI0019468,BR0005130,BU0020605,2017-12-17,Yes
BI0019469,BR0026502,BU0018747,2017-12-17,Yes
BI0019470,BR0026502,BU0036094,2017-12-17,Yes
BI0019471,BR0005131,BU0026019,2017-12-17,Yes
BI0019472,BR0013837,BU0032888,2017-12-17,Yes
BI0019473,BR0018634,BU0019960,2017-12-17,No
BI0019474,BR0018635,BU0006674,2017-12-18,No
BI0019475,BR0005132,BU0020249,2017-12-18,Yes
BI0019476,BR0005133,BU0021120,2017-12-18,Yes
BI0019477,BR0013838,BU0032289,2017-12-18,Yes
BI0019478,BR0026503,BU0002098,2017-12-18,Yes
BI0019479,BR0026503,BU0027253,2017-12-18,Yes
BI0019480,BR0026503,BU0037241,2017-12-18,Yes
BI0019481,BR0005134,BU0026800,2017-12-19,Yes
BI0019482,BR0005134,BU0037871,2017-12-19,Yes
BI0019483,BR0013839,BU0033091,2017-12-19,Yes
BI0019484,BR0018636,BU0041773,2017-12-19,No
BI0019485,BR0026504,BU0016483,2017-12-19,Yes
BI0019486,BR0026504,BU0021093,2017-12-19,Yes
BI0019487,BR0018637,BU0041912,2017-12-20,No
BI0019488,BR0005135,BU0000900,2017-12-20,Yes
BI0019489,BR0005135,BU0038900,2017-12-20,Yes
BI0019490,BR0013840,BU0006612,2017-12-20,Yes
BI0019491,BR0026505,BU0037838,2017-12-20,Yes
BI0019492,BR0026505,BU0013845,2017-12-20,Yes
BI0019493,BR0018638,BU0041087,2017-12-21,No
BI0019494,BR0026507,BU0025808,2017-12-21,Yes
BI0019495,BR0026507,BU0027790,2017-12-21,Yes
BI0019496,BR0005136,BU0041088,2017-12-21,Yes
BI0019497,BR0005137,BU0001513,2017-12-21,Yes
BI0019498,BR0013841,BU0010929,2017-12-21,Yes
BI0019499,BR0026506,BU0002427,2017-12-21,Yes
BI0019500,BR0013842,BU0021801,2017-12-22,Yes
BI0019501,BR0026508,BU0027947,2017-12-22,Yes
BI0019502,BR0026508,BU0027948,2017-12-22,Yes
BI0019503,BR0005138,BU0016571,2017-12-22,Yes
BI0019504,BR0005138,BU0024275,2017-12-22,Yes
BI0019505,BR0018639,BU0026876,2017-12-22,No
BI0019506,BR0005139,BU0005786,2017-12-23,Yes
BI0019507,BR0005139,BU0038194,2017-12-23,Yes
BI0019508,BR0013843,BU0004901,2017-12-23,Yes
BI0019509,BR0018640,BU0026877,2017-12-23,No
BI0019510,BR0026509,BU0034825,2017-12-23,Yes
BI0019511,BR0026510,BU0018520,2017-12-23,Yes
BI0019512,BR0005140,BU0037595,2017-12-24,Yes
BI0019513,BR0005141,BU0031681,2017-12-24,No
BI0019514,BR0026511,BU0031682,2017-12-24,Yes
BI0019515,BR0026511,BU0000274,2017-12-24,Yes
BI0019516,BR0013844,BU0026862,2017-12-24,Yes
BI0019517,BR0026512,BU0000924,2017-12-25,Yes
BI0019518,BR0018641,BU0018576,2017-12-25,No
BI0019519,BR0005142,BU0009705,2017-12-25,Yes
BI0019520,BR0005142,BU0015098,2017-12-25,Yes
BI0019521,BR0013845,BU0028781,2017-12-25,Yes
BI0019522,BR0026513,BU0000925,2017-12-25,Yes
BI0019523,BR0026515,BU0030011,2017-12-26,Yes
BI0019524,BR0005143,BU0035823,2017-12-26,Yes
BI0019525,BR0005144,BU0009104,2017-12-26,Yes
BI0019526,BR0013846,BU0040785,2017-12-26,Yes
BI0019527,BR0018642,BU0006409,2017-12-26,Yes
BI0019528,BR0026514,BU0000471,2017-12-26,Yes
BI0019529,BR0013847,BU0000594,2017-12-27,Yes
BI0019530,BR0018643,BU0022982,2017-12-27,No
BI0019531,BR0005145,BU0013197,2017-12-27,Yes
BI0019532,BR0005145,BU0021591,2017-12-27,Yes
BI0019533,BR0026516,BU0018772,2017-12-27,Yes
BI0019534,BR0026517,BU0021832,2017-12-27,Yes
BI0019535,BR0018644,BU0034338,2017-12-28,No
BI0019536,BR0013848,BU0010314,2017-12-28,Yes
BI0019537,BR0005146,BU0003849,2017-12-28,Yes
BI0019538,BR0005146,BU0030508,2017-12-28,Yes
BI0019539,BR0026518,BU0040618,2017-12-28,Yes
BI0019540,BR0026518,BU0033133,2017-12-28,Yes
BI0019541,BR0005147,BU0010120,2017-12-29,No
BI0019542,BR0005147,BU0014670,2017-12-29,No
BI0019543,BR0013849,BU0006741,2017-12-29,Yes
BI0019544,BR0018645,BU0025757,2017-12-29,Yes
BI0019545,BR0026519,BU0014985,2017-12-29,Yes
BI0019546,BR0026519,BU0013169,2017-12-29,Yes
BI0019547,BR0018646,BU0031192,2017-12-30,No
BI0019548,BR0005148,BU0032786,2017-12-30,No
BI0019549,BR0005149,BU0011409,2017-12-30,No
BI0019550,BR0013850,BU0038348,2017-12-30,Yes
BI0019551,BR0026520,BU0031470,2017-12-30,Yes
BI0019552,BR0026520,BU0000171,2017-12-30,Yes
BI0019553,BR0018647,BU0021643,2017-12-31,No
BI0019554,BR0026522,BU0012138,2017-12-31,Yes
BI0019555,BR0005150,BU0023531,2017-12-31,Yes
BI0019556,BR0005150,BU0036480,2017-12-31,No
BI0019557,BR0013851,BU0041099,2017-12-31,Yes
BI0019558,BR0026521,BU0004884,2017-12-31,Yes
BI0019559,BR0013852,BU0033697,2018-01-01,Yes
BI0019560,BR0018648,BU0010346,2018-01-01,No
BI0019561,BR0005151,BU0006408,2018-01-01,No
BI0019562,BR0005151,BU0035739,2018-01-01,No
BI0019563,BR0005153,BU0031939,2018-01-02,Yes
BI0019564,BR0026525,BU0012286,2018-01-02,Yes
BI0019565,BR0013853,BU0039277,2018-01-02,Yes
BI0019566,BR0026526,BU0026419,2018-01-02,Yes
BI0019567,BR0005152,BU0031698,2018-01-02,No
BI0019568,BR0005154,BU0013185,2018-01-03,Yes
BI0019569,BR0005154,BU0013186,2018-01-03,Yes
BI0019570,BR0013854,BU0008259,2018-01-03,Yes
BI0019571,BR0005156,BU0014578,2018-01-04,Yes
BI0019572,BR0018649,BU0017186,2018-01-04,No
BI0019573,BR0013855,BU0037445,2018-01-04,Yes
BI0019574,BR0005155,BU0034640,2018-01-04,No
BI0019575,BR0026528,BU0037681,2018-01-04,Yes
BI0019576,BR0026528,BU0003456,2018-01-04,Yes
BI0019577,BR0005157,BU0019921,2018-01-05,Yes
BI0019578,BR0005157,BU0025852,2018-01-05,Yes
BI0019579,BR0013856,BU0005970,2018-01-05,Yes
BI0019580,BR0026529,BU0016333,2018-01-05,Yes
BI0019581,BR0026529,BU0002072,2018-01-05,Yes
BI0019582,BR0005158,BU0022746,2018-01-06,No
BI0019583,BR0005158,BU0022747,2018-01-06,No
BI0019584,BR0013857,BU0039846,2018-01-06,Yes
BI0019585,BR0026530,BU0038654,2018-01-06,Yes
BI0019586,BR0026530,BU0004077,2018-01-06,Yes
BI0019587,BR0026531,BU0006457,2018-01-07,Yes
BI0019588,BR0026531,BU0015280,2018-01-07,Yes
BI0019589,BR0005159,BU0001133,2018-01-07,No
BI0019590,BR0005159,BU0032184,2018-01-07,No
BI0019591,BR0013858,BU0041108,2018-01-07,Yes
BI0019592,BR0005160,BU0038092,2018-01-08,No
BI0019593,BR0005160,BU0020470,2018-01-08,No
BI0019594,BR0013859,BU0020275,2018-01-08,Yes
BI0019595,BR0018650,BU0040543,2018-01-08,Yes
BI0019596,BR0026532,BU0021512,2018-01-08,Yes
BI0019597,BR0026533,BU0007676,2018-01-08,Yes
BI0019598,BR0005161,BU0029795,2018-01-09,No
BI0019599,BR0005161,BU0033847,2018-01-09,No
BI0019600,BR0013860,BU0016981,2018-01-09,Yes
BI0019601,BR0026534,BU0001908,2018-01-09,Yes
BI0019602,BR0026534,BU0028509,2018-01-09,Yes
BI0019603,BR0005162,BU0025319,2018-01-10,Yes
BI0019604,BR0005163,BU0029954,2018-01-10,No
BI0019605,BR0013861,BU0011993,2018-01-10,Yes
BI0019606,BR0026535,BU0013666,2018-01-10,No
BI0019607,BR0026538,BU0001824,2018-01-11,Yes
BI0019608,BR0005164,BU0013389,2018-01-11,Yes
BI0019609,BR0005164,BU0004312,2018-01-11,No
BI0019610,BR0013862,BU0027039,2018-01-11,Yes
BI0019611,BR0026537,BU0008383,2018-01-11,Yes
BI0019612,BR0005165,BU0001743,2018-01-12,Yes
BI0019613,BR0005166,BU0005673,2018-01-12,Yes
BI0019614,BR0013864,BU0000059,2018-01-13,Yes
BI0019615,BR0005167,BU0009605,2018-01-13,Yes
BI0019616,BR0026540,BU0011056,2018-01-13,Yes
BI0019617,BR0026540,BU0028424,2018-01-13,Yes
BI0019618,BR0005168,BU0035633,2018-01-14,Yes
BI0019619,BR0005168,BU0035634,2018-01-14,Yes
BI0019620,BR0013865,BU0029123,2018-01-14,Yes
BI0019621,BR0018651,BU0040912,2018-01-14,Yes
BI0019622,BR0026541,BU0023559,2018-01-14,Yes
BI0019623,BR0026541,BU0006582,2018-01-14,Yes
BI0019624,BR0013866,BU0029124,2018-01-15,Yes
BI0019625,BR0005169,BU0006175,2018-01-15,Yes
BI0019626,BR0005170,BU0006583,2018-01-15,No
BI0019627,BR0026542,BU0029447,2018-01-15,Yes
BI0019628,BR0026542,BU0010547,2018-01-15,Yes
BI0019629,BR0013867,BU0007749,2018-01-16,Yes
BI0019630,BR0018652,BU0000269,2018-01-16,Yes
BI0019631,BR0026544,BU0011972,2018-01-16,Yes
BI0019632,BR0005171,BU0006370,2018-01-16,Yes
BI0019633,BR0005171,BU0009204,2018-01-16,Yes
BI0019634,BR0026543,BU0018700,2018-01-16,Yes
BI0019635,BR0026545,BU0020889,2018-01-17,Yes
BI0019636,BR0005172,BU0018746,2018-01-17,Yes
BI0019637,BR0005172,BU0035425,2018-01-17,Yes
BI0019638,BR0013868,BU0041194,2018-01-17,Yes
BI0019639,BR0026546,BU0020939,2018-01-17,Yes
BI0019640,BR0005174,BU0023410,2018-01-18,Yes
BI0019641,BR0013869,BU0035110,2018-01-18,Yes
BI0019642,BR0005173,BU0030257,2018-01-18,Yes
BI0019643,BR0018653,BU0004740,2018-01-18,Yes
BI0019644,BR0026547,BU0028767,2018-01-18,Yes
BI0019645,BR0026547,BU0023013,2018-01-18,Yes
BI0019646,BR0013870,BU0039236,2018-01-19,Yes
BI0019647,BR0005175,BU0038665,2018-01-19,Yes
BI0019648,BR0005175,BU0042074,2018-01-19,Yes
BI0019649,BR0018654,BU0001685,2018-01-19,Yes
BI0019650,BR0026548,BU0023014,2018-01-19,Yes
BI0019651,BR0026548,BU0029601,2018-01-19,Yes
BI0019652,BR0005176,BU0002949,2018-01-20,No
BI0019653,BR0005176,BU0029602,2018-01-20,No
BI0019654,BR0013871,BU0035127,2018-01-20,Yes
BI0019655,BR0026549,BU0007950,2018-01-20,Yes
BI0019656,BR0026550,BU0039481,2018-01-20,Yes
BI0019657,BR0005177,BU0030142,2018-01-21,Yes
BI0019658,BR0005177,BU0030803,2018-01-21,Yes
BI0019659,BR0013872,BU0016698,2018-01-21,Yes
BI0019660,BR0026551,BU0029320,2018-01-21,Yes
BI0019661,BR0026552,BU0027222,2018-01-21,Yes
BI0019662,BR0005178,BU0031060,2018-01-22,Yes
BI0019663,BR0005179,BU0004140,2018-01-22,Yes
BI0019664,BR0013873,BU0033710,2018-01-22,Yes
BI0019665,BR0026553,BU0030821,2018-01-22,Yes
BI0019666,BR0026553,BU0006070,2018-01-22,Yes
BI0019667,BR0005181,BU0008765,2018-01-23,Yes
BI0019668,BR0026554,BU0011126,2018-01-23,Yes
BI0019669,BR0026554,BU0020992,2018-01-23,Yes
BI0019670,BR0005180,BU0024809,2018-01-23,Yes
BI0019671,BR0013874,BU0037137,2018-01-23,Yes
BI0019672,BR0005182,BU0025152,2018-01-24,Yes
BI0019673,BR0005183,BU0025153,2018-01-24,Yes
BI0019674,BR0013875,BU0005434,2018-01-24,Yes
BI0019675,BR0026555,BU0024545,2018-01-24,Yes
BI0019676,BR0013876,BU0030622,2018-01-25,Yes
BI0019677,BR0005184,BU0030791,2018-01-25,Yes
BI0019678,BR0005184,BU0035057,2018-01-25,Yes
BI0019679,BR0026557,BU0035037,2018-01-25,Yes
BI0019680,BR0026557,BU0036236,2018-01-25,Yes
BI0019681,BR0005185,BU0019598,2018-01-26,Yes
BI0019682,BR0005185,BU0039382,2018-01-26,No
BI0019683,BR0013877,BU0001321,2018-01-26,Yes
BI0019684,BR0018655,BU0022517,2018-01-26,Yes
BI0019685,BR0026559,BU0019043,2018-01-27,Yes
BI0019686,BR0026559,BU0009846,2018-01-27,Yes
BI0019687,BR0005186,BU0005065,2018-01-27,Yes
BI0019688,BR0005186,BU0005066,2018-01-27,Yes
BI0019689,BR0013878,BU0022266,2018-01-27,Yes
BI0019690,BR0005187,BU0001009,2018-01-28,Yes
BI0019691,BR0005188,BU0034959,2018-01-28,No
BI0019692,BR0013879,BU0025698,2018-01-28,Yes
BI0019693,BR0026560,BU0034960,2018-01-28,Yes
BI0019694,BR0005189,BU0025189,2018-01-29,Yes
BI0019695,BR0005190,BU0020907,2018-01-29,Yes
BI0019696,BR0013880,BU0017949,2018-01-29,Yes
BI0019697,BR0018656,BU0001698,2018-01-29,Yes
BI0019698,BR0026561,BU0032587,2018-01-29,Yes
BI0019699,BR0026561,BU0012498,2018-01-29,Yes
BI0019700,BR0026562,BU0018010,2018-01-29,Yes
BI0019701,BR0005191,BU0037702,2018-01-30,Yes
BI0019702,BR0005191,BU0009429,2018-01-30,Yes
BI0019703,BR0013881,BU0001839,2018-01-30,Yes
BI0019704,BR0026563,BU0013333,2018-01-30,Yes
BI0019705,BR0026564,BU0029302,2018-01-30,Yes
BI0019706,BR0026564,BU0035615,2018-01-30,Yes
BI0019707,BR0005193,BU0026461,2018-01-31,Yes
BI0019708,BR0005192,BU0006434,2018-01-31,No
BI0019709,BR0013882,BU0020090,2018-01-31,Yes
BI0019710,BR0026565,BU0018473,2018-01-31,Yes
BI0019711,BR0026566,BU0021653,2018-01-31,Yes
BI0019712,BR0026566,BU0000264,2018-01-31,Yes
BI0019713,BR0005194,BU0017382,2018-02-01,Yes
BI0019714,BR0005194,BU0033755,2018-02-01,Yes
BI0019715,BR0013883,BU0026092,2018-02-01,Yes
BI0019716,BR0018657,BU0001327,2018-02-01,Yes
BI0019717,BR0026567,BU0014823,2018-02-01,Yes
BI0019718,BR0026567,BU0041307,2018-02-01,Yes
BI0019719,BR0026568,BU0041308,2018-02-01,Yes
BI0019720,BR0013884,BU0015176,2018-02-02,Yes
BI0019721,BR0026570,BU0003712,2018-02-02,Yes
BI0019722,BR0026571,BU0005943,2018-02-02,Yes
BI0019723,BR0005195,BU0039360,2018-02-02,Yes
BI0019724,BR0005195,BU0001573,2018-02-02,Yes
BI0019725,BR0005195,BU0041842,2018-02-02,No
BI0019726,BR0005195,BU0007718,2018-02-02,No
BI0019727,BR0018658,BU0026293,2018-02-02,Yes
BI0019728,BR0026569,BU0027559,2018-02-02,Yes
BI0019729,BR0005196,BU0020514,2018-02-03,Yes
BI0019730,BR0005196,BU0038847,2018-02-03,No
BI0019731,BR0013885,BU0041525,2018-02-03,Yes
BI0019732,BR0026572,BU0023986,2018-02-03,Yes
BI0019733,BR0026573,BU0005664,2018-02-03,Yes
BI0019734,BR0026574,BU0023987,2018-02-03,Yes
BI0019735,BR0005197,BU0011949,2018-02-04,Yes
BI0019736,BR0005198,BU0013814,2018-02-04,Yes
BI0019737,BR0013886,BU0041526,2018-02-04,Yes
BI0019738,BR0026575,BU0020016,2018-02-04,Yes
BI0019739,BR0026575,BU0023592,2018-02-04,Yes
BI0019740,BR0026575,BU0032811,2018-02-04,Yes
BI0019741,BR0005199,BU0014412,2018-02-05,Yes
BI0019742,BR0005200,BU0015082,2018-02-05,Yes
BI0019743,BR0013887,BU0026898,2018-02-05,Yes
BI0019744,BR0018659,BU0030726,2018-02-05,Yes
BI0019745,BR0026576,BU0034869,2018-02-05,Yes
BI0019746,BR0026577,BU0014501,2018-02-05,Yes
BI0019747,BR0026578,BU0014682,2018-02-05,Yes
BI0019748,BR0005201,BU0019913,2018-02-06,No
BI0019749,BR0005202,BU0019914,2018-02-06,No
BI0019750,BR0013888,BU0016256,2018-02-06,Yes
BI0019751,BR0018660,BU0024296,2018-02-06,Yes
BI0019752,BR0026579,BU0021927,2018-02-06,Yes
BI0019753,BR0026579,BU0030752,2018-02-06,Yes
BI0019754,BR0026579,BU0034542,2018-02-06,Yes
BI0019755,BR0005203,BU0003817,2018-02-07,No
BI0019756,BR0005203,BU0007428,2018-02-07,No
BI0019757,BR0013889,BU0037043,2018-02-07,Yes
BI0019758,BR0026580,BU0032984,2018-02-07,Yes
BI0019759,BR0013890,BU0015493,2018-02-07,Yes
BI0019760,BR0018661,BU0000223,2018-02-07,Yes
BI0019761,BR0026581,BU0037831,2018-02-07,Yes
BI0019762,BR0026581,BU0009791,2018-02-07,Yes
BI0019763,BR0013891,BU0005251,2018-02-08,Yes
BI0019764,BR0026582,BU0010569,2018-02-08,Yes
BI0019765,BR0026582,BU0010716,2018-02-08,Yes
BI0019766,BR0026582,BU0030937,2018-02-08,Yes
BI0019767,BR0005204,BU0003832,2018-02-08,Yes
BI0019768,BR0005205,BU0031332,2018-02-08,No
BI0019769,BR0013892,BU0003430,2018-02-08,Yes
BI0019770,BR0018662,BU0004279,2018-02-08,Yes
BI0019771,BR0013893,BU0025453,2018-02-09,Yes
BI0019772,BR0005206,BU0001499,2018-02-09,Yes
BI0019773,BR0005206,BU0021885,2018-02-09,No
BI0019774,BR0018663,BU0020987,2018-02-09,Yes
BI0019775,BR0026583,BU0000610,2018-02-09,Yes
BI0019776,BR0026583,BU0032917,2018-02-09,Yes
BI0019777,BR0026583,BU0036614,2018-02-09,Yes
BI0019778,BR0013894,BU0018693,2018-02-10,Yes
BI0019779,BR0005207,BU0000162,2018-02-10,Yes
BI0019780,BR0005208,BU0004682,2018-02-10,Yes
BI0019781,BR0026584,BU0036615,2018-02-10,Yes
BI0019782,BR0026585,BU0021070,2018-02-10,Yes
BI0019783,BR0026585,BU0022297,2018-02-10,Yes
BI0019784,BR0013895,BU0035169,2018-02-11,Yes
BI0019785,BR0018664,BU0014862,2018-02-11,Yes
BI0019786,BR0005209,BU0004683,2018-02-11,Yes
BI0019787,BR0005210,BU0037802,2018-02-11,Yes
BI0019788,BR0026586,BU0041566,2018-02-11,Yes
BI0019789,BR0026586,BU0011204,2018-02-11,Yes
BI0019790,BR0026586,BU0021997,2018-02-11,Yes
BI0019791,BR0005212,BU0009078,2018-02-12,Yes
BI0019792,BR0018665,BU0016965,2018-02-12,Yes
BI0019793,BR0005211,BU0022631,2018-02-12,Yes
BI0019794,BR0013896,BU0025434,2018-02-12,Yes
BI0019795,BR0013896,BU0020732,2018-02-12,Yes
BI0019796,BR0026587,BU0027433,2018-02-12,Yes
BI0019797,BR0026588,BU0011926,2018-02-12,Yes
BI0019798,BR0026588,BU0032701,2018-02-12,Yes
BI0019799,BR0026590,BU0038277,2018-02-13,Yes
BI0019800,BR0005213,BU0028263,2018-02-13,Yes
BI0019801,BR0005213,BU0012067,2018-02-13,Yes
BI0019802,BR0013897,BU0015655,2018-02-13,Yes
BI0019803,BR0018666,BU0022113,2018-02-13,Yes
BI0019804,BR0026589,BU0008447,2018-02-13,Yes
BI0019805,BR0026589,BU0019195,2018-02-13,Yes
BI0019806,BR0005214,BU0012066,2018-02-14,Yes
BI0019807,BR0013898,BU0031745,2018-02-14,Yes
BI0019808,BR0018667,BU0014929,2018-02-14,Yes
BI0019809,BR0026591,BU0008498,2018-02-14,Yes
BI0019810,BR0026591,BU0002078,2018-02-14,Yes
BI0019811,BR0026591,BU0011590,2018-02-14,Yes
BI0019812,BR0005215,BU0025613,2018-02-15,Yes
BI0019813,BR0005215,BU0035049,2018-02-15,Yes
BI0019814,BR0013899,BU0031746,2018-02-15,Yes
BI0019815,BR0026592,BU0029830,2018-02-15,Yes
BI0019816,BR0026592,BU0022430,2018-02-15,Yes
BI0019817,BR0026592,BU0013858,2018-02-15,Yes
BI0019818,BR0005216,BU0018253,2018-02-16,Yes
BI0019819,BR0005216,BU0022132,2018-02-16,Yes
BI0019820,BR0013900,BU0033167,2018-02-16,Yes
BI0019821,BR0018669,BU0023499,2018-02-16,Yes
BI0019822,BR0026593,BU0020705,2018-02-16,Yes
BI0019823,BR0026594,BU0009316,2018-02-16,Yes
BI0019824,BR0026595,BU0026712,2018-02-16,Yes
BI0019825,BR0005217,BU0030065,2018-02-17,Yes
BI0019826,BR0005218,BU0023097,2018-02-17,Yes
BI0019827,BR0013901,BU0033168,2018-02-17,Yes
BI0019828,BR0026596,BU0027806,2018-02-17,Yes
BI0019829,BR0026597,BU0029839,2018-02-17,Yes
BI0019830,BR0026598,BU0033153,2018-02-18,Yes
BI0019831,BR0005219,BU0003154,2018-02-18,Yes
BI0019832,BR0005220,BU0014816,2018-02-18,Yes
BI0019833,BR0013902,BU0018883,2018-02-18,Yes
BI0019834,BR0026599,BU0019008,2018-02-18,Yes
BI0019835,BR0026599,BU0019009,2018-02-18,Yes
BI0019836,BR0005221,BU0015474,2018-02-19,Yes
BI0019837,BR0005221,BU0036633,2018-02-19,Yes
BI0019838,BR0013903,BU0019705,2018-02-19,Yes
BI0019839,BR0018670,BU0012520,2018-02-19,Yes
BI0019840,BR0026600,BU0031276,2018-02-19,Yes
BI0019841,BR0026601,BU0018622,2018-02-19,Yes
